logFC	AveExpr	t	P.Value	adj.P.Val	B
56603	-0.472128469834168	8.32291326289638	-0.502395865484532	0.619220161037142	0.700648825301704	-6.77159553986869
29988	0.127788515333513	11.8764348447124	0.502341313197256	0.619258049746341	0.700648825301704	-6.77162337041904
406986	-0.129427007464894	5.52671118420516	-0.502083881174842	0.619436860782541	0.700804782306062	-6.77175466261017
22808	-0.226016491640148	6.10424940904942	-0.501826706874432	0.619615516480744	0.700942045148246	-6.77188575734344
57546	0.123044390471614	7.1582711302553	0.501791258178616	0.619640144091589	0.700942045148246	-6.77190382215997
10245	-0.102416332381871	13.2081540781312	-0.501226361039131	0.620032661099268	0.701339681794933	-6.7721915271295
91316	0.332382867191593	6.52830058569959	0.501149003309316	0.620086421754253	0.70135411255085	-6.77223090102675
3702	-0.287312234336053	8.77021344867989	-0.500886364846844	0.620268961362436	0.701514188316878	-6.77236453542455
1349	-0.182889263810813	7.77044081228769	-0.500627513329761	0.620448893064734	0.70167129361139	-6.77249617562192
692226	-0.171855510201629	5.33034534951303	-0.50023171657289	0.620724063776458	0.70193607767396	-6.77269733071388
112849	0.13553692977141	6.19054116213187	0.500145557912896	0.620783971474049	0.701957416015311	-6.7727410982608
135112	-0.193506733354777	8.0210507143324	-0.499303619320043	0.621369526169549	0.702475063036675	-6.77316840290101
286453	-0.120750773083342	5.55844749963963	-0.499286453975004	0.621381467018283	0.702475063036675	-6.77317710737958
55139	-0.124757818564119	7.21044772889686	-0.499278556935461	0.621386960526261	0.702475063036675	-6.77318111183833
55290	0.322515276089454	7.74190571631307	0.499251141395286	0.621406032084649	0.702475063036675	-6.77319501332439
388327	0.235085755388874	7.4385866087301	0.498468170470198	0.621950817032733	0.703000949477634	-6.77359171457636
1849	-0.355702637600659	8.69335315208759	-0.498464420184137	0.621953426977202	0.703000949477634	-6.77359361322976
7941	-0.158091971889777	5.88717120514619	-0.498069790513899	0.622228090404528	0.703264932362195	-6.77379332352522
3024	-0.362648117302045	9.73315528749735	-0.498003129215736	0.622274492336548	0.703270907923135	-6.77382704347256
5067	-0.168071647565572	6.04307343002502	-0.4978992429277	0.622346809177566	0.703306168801683	-6.77387958446473
116236	-0.143472632697122	8.86946492560616	-0.49767274187155	0.622504493346996	0.703370200212695	-6.7739941011223
64852	0.233959039012065	9.57252673227526	0.497662130002581	0.622511881502635	0.703370200212695	-6.77399946512084
728294	0.229258183574393	9.85703002678538	0.497640656279464	0.622526831980122	0.703370200212695	-6.77401031913449
4969	0.362785811862827	7.82990872960506	0.49754399304609	0.622594133074995	0.703399778484002	-6.77405917240817
9697	-0.186681680917045	6.39472254839747	-0.497417234512671	0.622682392843168	0.703453030155365	-6.77412322161136
55095	-0.28387961987705	9.43444853300009	-0.497098847296724	0.62290410551871	0.703657028457108	-6.7742840272054
399669	0.17988755353956	6.11664963313867	0.496951671366979	0.623006605374865	0.703726341209606	-6.77435832612027
1317	-0.16164906526199	9.75297597915325	-0.496819185973129	0.623098880667822	0.703784096264072	-6.77442519031052
30837	-0.107994990296454	6.03347001495803	-0.496606305882155	0.623247163442754	0.703875408406123	-6.77453259228792
84617	-0.16273509472263	5.82832595775571	-0.496584971528594	0.623262024888579	0.703875408406123	-6.77454335337329
2683	-0.282336290259332	8.35152834698812	-0.496304026526443	0.623457745391546	0.704049959392777	-6.77468502013738
7298	-0.172999977420205	5.81689723289398	-0.496128148588322	0.623580285114699	0.704141852184244	-6.77477366663888
285908	-0.349052186502137	10.4509900783009	-0.496003765932705	0.623666953068897	0.70419322940415	-6.77483633969901
100133093	0.109389879164091	5.65539152508134	0.495772177452943	0.623828335037087	0.704328955168936	-6.77495298972799
5093	0.203527842038541	7.72822426580973	0.495518549253139	0.624005097152733	0.704482026717543	-6.77508067963049
3017	-0.14318226181816	10.5144720375891	-0.493923810357396	0.62511704683579	0.70569080557855	-6.77588208438104
218	-0.245208190182523	6.56595612861212	-0.49365087361845	0.625307445221179	0.705828236839931	-6.77601898889394
151871	0.132538138645458	6.05974580669512	0.493630992047436	0.625321315467543	0.705828236839931	-6.7760289585429
64386	0.139700851279803	6.12170767831998	0.493455857206484	0.625443503163741	0.705919572524961	-6.77611676316616
5027	0.15332244930535	5.81997355202409	0.493332079475922	0.625529866678149	0.705927173737832	-6.77617880120313
26585	-0.110373242871794	6.08898439130595	-0.493327906662643	0.625532778272103	0.705927173737832	-6.77618089237209
5584	-0.152934471907029	6.57680612606536	-0.493156341915075	0.625652493453627	0.706015694717265	-6.77626685549412
340602	0.175987621675699	5.39123192958901	0.492922507552311	0.625815676129854	0.706153251547011	-6.77638397169434
10039	-0.114254557634107	9.27501965716132	-0.492838968221377	0.625873979219977	0.706172454786128	-6.77642579922262
9342	0.217957975949735	8.63763286045454	0.492656493236624	0.62600133924266	0.706269567162172	-6.77651713886723
8846	-0.13828560473896	7.07331488343326	-0.492526326704239	0.626092197300459	0.706316421823652	-6.77658227468221
147906	0.214706680883046	7.19234779984153	0.492422068283487	0.62616497544578	0.706316421823652	-6.77663443377801
728378	-0.176783797182322	8.73040183555271	-0.492419529412806	0.626166747765791	0.706316421823652	-6.77663570380572
347736	0.137849915427331	6.52743037751214	0.492172235918802	0.626339387858304	0.706464571666092	-6.77675937740059
672	-0.149137518234351	6.43466148800964	-0.491794262970321	0.626603299322079	0.706715642549398	-6.77694828689535
29775	-0.170614037256327	6.07568887462406	-0.491224712861461	0.627001070490106	0.707117644275946	-6.77723267645821
388886	-0.126118709365993	5.31321698132207	-0.49101811243809	0.627145387508425	0.707233771975976	-6.77733575675565
84790	-0.185145298738798	9.97430808661481	-0.490829499462038	0.627277152837751	0.707335730719871	-6.77742982524857
7884	-0.167897758164184	9.44892271251491	-0.490439108001691	0.627549920709111	0.707581263978841	-6.77762441548639
10291	0.178065747517583	6.0307911685667	0.490399454584884	0.627577629688571	0.707581263978841	-6.77764417217605
10989	0.207336215140575	9.35110543681071	0.490232633488398	0.627694206842727	0.707666056422677	-6.77772727095375
26188	0.251926129940282	5.96155939352142	0.489628496233867	0.62811646913025	0.708095446152569	-6.77802797788234
25876	0.170611742792897	6.30339467247966	0.489137781348245	0.628459549114878	0.708435520469882	-6.77827196092287
2241	-0.205754986538575	6.81319597702412	-0.489023462787551	0.62853948630258	0.708478939914704	-6.77832876546894
8940	0.25399677258288	10.5057964184272	0.488941854340443	0.62859655376793	0.708496576976834	-6.77836930847186
407029	0.238877231689994	6.15252544928864	0.488718124615836	0.628753016325623	0.708626233395914	-6.77848042307325
5296	0.258314769228489	9.90126668742863	0.488611248644964	0.628827764883861	0.708663784315354	-6.7785334850078
283267	-0.241877917590121	6.46636730641417	-0.488511054824632	0.628897843615303	0.708669063706081	-6.77858321901475
165186	-0.127795836344052	7.20944301663699	-0.488486082560481	0.628915310555879	0.708669063706081	-6.77859561313557
339761	0.134415440857629	6.12781495393564	0.488351147759472	0.629009694973889	0.708728728840549	-6.778662572585
126075	-0.240720374559979	7.39109732803107	-0.487996671698575	0.629257674883301	0.708961436495775	-6.77883838955418
80013	0.174846522684138	6.15317017867953	0.487854679393491	0.629357020428258	0.708987301941405	-6.77890878125617
54732	-0.176285788061778	9.34799167921125	-0.48784537475954	0.629363530703203	0.708987301941405	-6.77891339326073
55876	-0.109358033340595	13.6235921774136	-0.486819596766467	0.630081433887763	0.709749287234125	-6.77942130761322
148022	0.136608200058268	8.60546832318584	0.486610514928136	0.630227807523544	0.7098674204985	-6.77952470556861
51806	0.154705063358483	6.35279540710098	0.486372064336499	0.630394760239897	0.710008716264137	-6.77964257403498
23517	-0.169284389600209	6.1114441853484	-0.48615630493631	0.630545842700039	0.710132120054264	-6.7797491770569
54936	-0.161996497291916	6.02847911112	-0.485942122231303	0.630695837190216	0.710254282384531	-6.77985495504865
80052	0.215251877269081	6.42448147317196	0.485681716823582	0.63087822352865	0.710412904111755	-6.77998349920326
6895	-0.173602914385373	9.21187710362625	-0.485471475257812	0.631025492697664	0.710488148729303	-6.78008723149184
2301	-0.144810310746572	5.11878627464178	-0.485467727815808	0.631028117830784	0.710488148729303	-6.78008908006297
8287	0.229344193110381	6.91535265992213	0.48531073780623	0.631138095830695	0.710565203000332	-6.7801665088653
547	0.234951847884654	10.7060869441216	0.484674112099771	0.631584166624442	0.711020611432874	-6.78048024558148
60487	-0.211622628910501	8.94668332073855	-0.483994259041017	0.632060681963343	0.711510231324974	-6.7808148379774
54894	0.292413952168101	9.38065935339342	0.483674478075331	0.632284875094229	0.711676201131693	-6.78097205969806
11174	-0.149181407709965	6.13627894221874	-0.48360812583713	0.632331398007697	0.711676201131693	-6.78100466926339
169270	-0.139233679889148	5.21865060775916	-0.483605929469998	0.632332938018092	0.711676201131693	-6.78100574861785
91893	0.171898433900274	6.43694584071536	0.483221939757945	0.632602203028847	0.711932408895876	-6.78119437747609
23409	0.165849832032931	5.57257454331168	0.482748133027324	0.632934521091239	0.71225953837274	-6.78142692438117
1633	-0.118828085227719	5.49941405861398	-0.482637637647031	0.633012031447029	0.712299901184227	-6.78148112384079
9853	0.173168572107326	6.14825084334026	0.481928013799462	0.633509919845162	0.712813260028385	-6.78182891291196
2058	-0.177282633355579	7.01306658622527	-0.48174567585034	0.633637880578766	0.712910343175676	-6.78191819606544
2308	0.312384859582334	8.70549414732338	0.481578868555692	0.633754952349625	0.712995163111045	-6.78199984540325
25912	-0.133809067733072	7.18469241067101	-0.481275201767193	0.633968102157453	0.71318805573188	-6.78214841371973
284185	0.259992488505921	8.00049946683139	0.47949074441595	0.635221294193938	0.714549066578304	-6.78301959275232
84417	0.28629587723193	7.5100575409108	0.479433545280571	0.635261482341787	0.714549066578304	-6.78304746492536
4253	0.114587189741667	7.90351297732664	0.479273447905732	0.635373972871174	0.714628603758643	-6.78312546027883
406963	0.197679249650459	5.33301098001281	0.479104174349467	0.635492920573917	0.714703095403515	-6.78320789815597
100126349	0.201297698389367	5.52171590657558	0.479022646526017	0.635550213311849	0.714703095403515	-6.78324759277915
57189	0.154670482937908	9.0705371603964	0.479000818625823	0.63556555300689	0.714703095403515	-6.78325821931457
252839	-0.375489011712841	7.49237412601031	-0.478862365797999	0.635662855442358	0.714765523425029	-6.78332561158119
10957	-0.276679440699365	8.90051184078759	-0.478730911999004	0.635755245201579	0.714822419586736	-6.78338957931138
84734	-0.139149029626303	6.07871228866531	-0.478116874155482	0.63618688886332	0.715205544565058	-6.7836881520215
7117	0.15754136178343	9.39181398333191	0.478078599427715	0.636213798751661	0.715205544565058	-6.78370675042387
10598	-0.143526705301027	7.69189633804222	-0.478067744914111	0.636221430347964	0.715205544565058	-6.78371202456731
85437	-0.175212356889181	6.82918356073753	-0.477561443082452	0.636577446432891	0.715523662329482	-6.7839579026686
256435	-0.237598133344937	6.44614408381543	-0.477546323933734	0.636588079118974	0.715523662329482	-6.78396524112025
7041	-0.109060427824868	6.00934922414582	-0.477286017443555	0.636771154508853	0.715682410005515	-6.78409155143921
138199	-0.192837994987691	8.5509873092388	-0.477040720078787	0.636943695247875	0.715829297451702	-6.78421051675075
24149	0.105595405836513	6.11203159172603	0.476292886930099	0.637469844637401	0.716373542639954	-6.78457283245892
197320	-0.181539692718748	6.8077979998338	-0.476044490650197	0.637644650208099	0.71652291038034	-6.78469305354875
5973	0.358353475689887	10.1650540353419	0.475301446592108	0.638167684228978	0.717063537984409	-6.78505231028999
51131	0.16911929618705	9.63742237855881	0.475188646186112	0.638247101830614	0.717105667157951	-6.78510680022868
64092	-0.145830994093834	6.50212808252018	-0.474974543444918	0.638397853789542	0.717212770550326	-6.78521019077858
6253	-0.140773021015116	6.23828066416126	-0.474934163761346	0.638426287307762	0.717212770550326	-6.7852296850509
10202	-0.136072358988918	6.31805256426544	-0.474834268476061	0.638496631384472	0.717244689028134	-6.78527790491481
9497	0.154439044196538	5.79093615000408	0.474604219137636	0.638658640129801	0.717379566549793	-6.78538891270412
252969	0.198163963389474	6.06639374440821	0.474426492826646	0.63878381361599	0.717473053509851	-6.78547463633533
79017	-0.22067916626894	6.96448078231249	-0.474355031953543	0.63883414690383	0.717482474247539	-6.78550909551189
3184	0.0768463942158828	12.5776826359566	0.474236714906922	0.638917487072164	0.717528961747053	-6.78556613799
9181	0.162921315752428	9.45977058400782	0.473924026865294	0.639137761404156	0.717729215389843	-6.78571682230967
3567	0.11231031445882	6.3219665119257	0.47330554862345	0.639573549558932	0.718171441292295	-6.78601457876211
10654	0.149323233705598	7.01542036615623	0.473124518871181	0.639701130367801	0.718228401584426	-6.7861016602279
1994	0.149972278952188	6.06418504430295	0.473114410203245	0.639708254787415	0.718228401584426	-6.78610652187418
6282	0.10051795427813	13.6847231370097	0.47261570548266	0.64005977693864	0.718575904734539	-6.78634624115179
50808	0.215974097837448	11.4009186462617	0.472200720488969	0.640352352402189	0.718857188937419	-6.78654552799863
644873	0.13952729669856	8.0172382729838	0.47201921661918	0.640480335969847	0.718953678091891	-6.78663263681926
11230	0.17828198854555	7.35278905399977	0.471637952762334	0.640749212679004	0.71920829994582	-6.78681550872253
1015	0.279505564596211	5.85287047633332	0.471243067568513	0.641027747837064	0.719473728789565	-6.78700476068726
51351	0.149595239440703	5.59313656948799	0.471079362132468	0.641143234272844	0.71955613294646	-6.78708317209908
284358	0.317881246645682	8.02611995542428	0.470776328733048	0.641357034124006	0.719748856363412	-6.7872282478544
80704	0.139804305170751	12.9798311147693	0.470704007160693	0.641408063959727	0.719758901399405	-6.78726285786792
51715	0.114334135776007	6.35913295051665	0.470638952015792	0.641453968155012	0.719763193734681	-6.78729398600734
64748	0.285211073117166	9.15183849674002	0.470145671866964	0.641802083323809	0.720106568399722	-6.78752987705892
79574	0.199231550083924	5.54485004236032	0.469558800896523	0.642216354933642	0.720524121155709	-6.78781020683895
89885	-0.126426934394701	5.54740776799719	-0.469401000048522	0.642327766395761	0.720577706705481	-6.78788552452168
60343	0.0782927200706869	13.0913476712059	0.469371818604759	0.642348370175105	0.720577706705481	-6.78789944997141
2064	0.129227398805564	7.10324242332635	0.468919667866151	0.642667651653964	0.720888594763004	-6.78811510837793
2302	0.217938012323039	6.45220272250487	0.468662759483408	0.642849095779804	0.721043426622438	-6.78823755255793
6840	-0.117256977617821	7.09383672963412	-0.468604859679098	0.642889991196656	0.721043426622438	-6.78826513885185
574	-0.181202446560475	6.43608246384323	-0.468235359305644	0.643151001156334	0.721288871936735	-6.78844110782256
5727	0.285784208033405	7.08757620235716	0.467787557083555	0.643467384622819	0.721596381955898	-6.78865418366391
11247	0.273539620102945	6.0436969177535	0.467692026228992	0.643534888371771	0.721624771574612	-6.78869961372459
51491	0.162369648636918	7.92514866348729	0.467345908293877	0.643779487210435	0.721851729186135	-6.78886413490083
64919	-0.141178341092585	6.23894062551156	-0.467042640292589	0.643993837739233	0.722044742693339	-6.78900818951333
80746	0.167939906352365	7.15616226815733	0.466630107313332	0.644285467065226	0.722324370069522	-6.78920399799315
22850	0.177773378945991	8.76045993736758	0.466222041135653	0.644573995432672	0.722511886855624	-6.78939751866414
56922	-0.131688451474266	10.7258248922667	-0.46618966215911	0.644596891813676	0.722511886855624	-6.78941286687979
84804	-0.170512893225747	6.46572346898829	-0.466169829171111	0.644610916633924	0.722511886855624	-6.78942226755339
8490	0.13815502336678	9.34194561452385	0.466154602750601	0.644621684028277	0.722511886855624	-6.78942948448452
6141	-0.135147114371364	13.419165035581	-0.465758875832264	0.644901550650133	0.722778208876328	-6.78961696742897
5313	0.132033575551088	9.35715453948944	0.465562370798513	0.64504054294294	0.722840523889388	-6.78971000705433
93129	-0.211040561301105	7.20694674428192	-0.465560778178367	0.645041669491238	0.722840523889388	-6.78971076095736
388662	0.213594342395654	6.46226795817449	0.4644010583217	0.645862231097181	0.723712640872406	-6.79025906641313
396	-0.196085362193747	6.36368387343394	-0.464226170967494	0.645986012338212	0.723803926440791	-6.79034163475741
374879	-0.111085755833005	6.39875070608595	-0.463986381015327	0.646155746921879	0.723941864690468	-6.79045479531817
1355	0.134692679396291	9.84142536985935	0.463932672025765	0.646193767324997	0.723941864690468	-6.79048013352122
994	0.201039018772549	9.10541147506075	0.463237192002272	0.646686183016617	0.724446077706414	-6.79080797807354
132241	-0.359520441043444	8.34223595080559	-0.462869727977527	0.646946421728369	0.724690146932793	-6.79098100250437
378948	0.143078671106333	5.31326238379837	0.462634560557028	0.647112991599647	0.724829266014796	-6.79109166266427
7364	-0.122479932907337	14.2239646452216	-0.462557824666293	0.647167347916523	0.724842685051868	-6.79112775944565
5863	0.197555111989425	10.7853856805539	0.462409299765809	0.647272562028168	0.724913060531121	-6.79119760922485
2534	-0.101024247702929	8.70105355961345	-0.462169338247961	0.647442564951249	0.725025303683477	-6.7913104140429
199857	-0.197098994922928	7.65102590419903	-0.462148177966356	0.647457557074838	0.725025303683477	-6.79132035862758
10389	-0.133692895491174	6.17995496795602	-0.462043373684186	0.647531813446089	0.725060989067514	-6.79136960632488
51455	0.198250878647409	8.40779984326636	0.461381374187804	0.648000941441366	0.725535520472801	-6.79168042667424
2519	-0.0897677688383389	5.62275749552485	-0.461325649825059	0.6480404374033	0.725535520472801	-6.79170657020485
516	-0.121305379072792	11.0001320615306	-0.461038730386331	0.648243814859346	0.725694114485565	-6.79184113151035
257044	0.170219635809911	5.83432201847403	0.461006103528487	0.648266943545129	0.725694114485565	-6.79185642783951
124491	-0.141953705132109	6.58799076312576	-0.460362527565117	0.648723237827592	0.726157383878081	-6.79215793518157
128553	0.198712169200011	10.0263155880373	0.460126549691561	0.648890580554147	0.726297171860927	-6.79226838390988
84329	0.142344061994079	6.75519969765884	0.45980264660026	0.649120305475744	0.726442711868388	-6.79241989492171
10720	0.166260038954464	11.210606515599	0.459778162727734	0.649137671838516	0.726442711868388	-6.79243134338358
100302261	0.1490689092244	5.86307815346973	0.459763576133794	0.649148018176458	0.726442711868388	-6.79243816367207
985	-0.238306359993832	9.42930561722094	-0.459609665237364	0.649257192224366	0.726517353983893	-6.79251011516455
56919	-0.1421711471602	9.07421493602573	-0.458234652938752	0.650232885362477	0.727497782456846	-6.7931518636141
84250	0.104662072007091	5.71641032334743	0.458234301038183	0.650233135148056	0.727497782456846	-6.79315202761133
414919	0.148868561928138	8.5117307156878	0.458195111737001	0.650260952702878	0.727497782456846	-6.79317029033746
5244	-0.2057019724935	8.0155902822896	-0.45796986282959	0.650420850010884	0.72762908040786	-6.79327522942468
7267	0.121330982020466	7.68895763605928	0.457772677793439	0.650560839546139	0.727736794181654	-6.79336705236231
27189	0.153087014772536	6.27305458182712	0.457714387158392	0.650602224883125	0.727736794181654	-6.79339418903596
23378	-0.140455420373384	6.23017141894272	-0.457591372847031	0.650689566627368	0.727757085875829	-6.79345144605134
503497	0.176246343461853	6.32734634802073	0.457568990790375	0.650705458718792	0.727757085875829	-6.7934618621497
8915	-0.175423474005506	7.11831014260947	-0.457394615618676	0.650829277291759	0.727847975683265	-6.79354299518299
768239	-0.188105209768319	6.05316562568185	-0.457183771702058	0.650979004775795	0.727967826666447	-6.79364105564295
23511	0.151165721171825	10.7653903469226	0.456766560424673	0.651275324484419	0.728251580395241	-6.79383496327562
64777	-0.20591296124654	8.63896804158969	-0.456532168799466	0.651441824008062	0.728390142479926	-6.79394382513012
57707	0.18358972752609	6.61613935934653	0.456361202142821	0.651563281304702	0.728478327127063	-6.7940231948895
8294	-0.242156312898056	6.12841591465921	-0.455964946073632	0.651844825033948	0.728745472693181	-6.79420704062717
2555	0.180332804132394	5.82712358381122	0.455870641844025	0.651911836792477	0.728772757880878	-6.79425077054076
55869	0.180071410356424	6.7303841006283	0.455555842000646	0.652135552228864	0.728975207219626	-6.79439668216392
140838	-0.12912581282099	6.8308915387357	-0.455374956944154	0.652264114790219	0.729071272527393	-6.79448047854015
80895	-0.112115789931742	6.41640300293487	-0.455276396627428	0.652334170301702	0.729101933024739	-6.79452612355157
521	0.139017163298139	11.1544608352732	0.45510147348609	0.652458511561289	0.729193259735763	-6.79460710954996
8911	0.211552973841123	6.25890315948322	0.454842236574337	0.652642804592276	0.729351572752573	-6.79472707476674
7443	0.217897802001243	6.57569833505294	0.453856513061227	0.653343764955433	0.730087221504062	-6.79518261590696
8440	0.146931205344719	8.08154470768979	0.453366723742937	0.65369218017228	0.730371444061822	-6.79540860433159
4091	0.153801025640343	9.3575177767721	0.453283247223042	0.653751569737103	0.730371444061822	-6.79544709634696
400629	0.125858567783418	6.13656740513021	0.453206429332904	0.653806224044329	0.730371444061822	-6.7954825118164
80231	0.191459056191467	6.33792114550026	0.453159592717571	0.65383954826685	0.730371444061822	-6.79550410206956
23582	-0.14369143024259	6.73372268666989	-0.453150964564259	0.653845687271807	0.730371444061822	-6.79550807914555
56109	-0.201476905334321	6.56083299464562	-0.453138849762754	0.653854307098432	0.730371444061822	-6.79551366323725
29974	0.125102813138925	11.7419644147996	0.452863547656791	0.654050200954207	0.730542555003377	-6.7956405189397
649446	0.10585303662651	7.62508100092883	0.45179706335891	0.654809304898861	0.731342681050931	-6.79613122392403
6829	0.225349107688073	7.44703951464019	0.450875310036644	0.655465694876454	0.732027991046079	-6.79655441725153
415117	0.2891488563317	8.43147801295836	0.450613062524446	0.655652495265125	0.732188805347651	-6.79667466406005
9086	0.164049656642583	6.28942579410555	0.450157678236264	0.655976921963046	0.732479391959969	-6.79688330487439
7414	0.0907277940389957	8.5641999363952	0.450127601614588	0.655998351676981	0.732479391959969	-6.79689707758665
23281	0.125379116870612	5.84003646080887	0.449788482118606	0.656239996309313	0.732696673610247	-6.79705230469385
7345	-0.15608047559534	7.22848417162464	-0.449734288107887	0.656278616567237	0.732696673610247	-6.79707710053987
399979	0.157279793603619	5.81565558212692	0.449311851853027	0.656579690308662	0.732984962976744	-6.79727028041945
133522	-0.166558298345294	5.47545305355735	-0.449217913878047	0.656646648647845	0.733011872682986	-6.79731321388143
57705	0.199294183003667	6.38784139643519	0.448678140167535	0.657031451879495	0.733393564630564	-6.79755974080421
9149	-0.163508880750753	6.90528694225499	-0.448553093633061	0.657120610886598	0.733412162396442	-6.79761681070713
10331	0.139939104470391	6.14975703151655	0.448531171077856	0.657136242343126	0.733412162396442	-6.79762681431136
7699	0.144415200043312	6.58056809068969	0.448429159484301	0.657208981826173	0.733412162396442	-6.79767335745372
22904	-0.122929811581285	6.59303981820169	-0.448414238597549	0.657219621468147	0.733412162396442	-6.79768016428488
6667	0.178473783588062	8.0733849495722	0.448302940214239	0.657298987353413	0.733452878770965	-6.79773093098478
50940	0.259017931901094	6.80080049857859	0.448184104201572	0.657383732747239	0.733476625972829	-6.79778512211906
83941	0.133747931050696	6.60904089226964	0.448107929555745	0.657438057527513	0.733476625972829	-6.79781985153327
23586	0.164510509518639	6.67220713206929	0.447969942903908	0.657536469067008	0.733476625972829	-6.79788274735039
8521	-0.124888541896489	6.02737398253647	-0.447960834814029	0.657542965140985	0.733476625972829	-6.7978868982449
168002	0.219839470351632	6.77789463645389	0.447943397359173	0.657555401962572	0.733476625972829	-6.79789484490794
11124	-0.128502914461993	8.60010770222259	-0.447912338866836	0.657577553890285	0.733476625972829	-6.7979089982464
4807	0.18081671673623	6.25780630358719	0.447815575266433	0.657646570870038	0.733505776912623	-6.79795308716428
26128	-0.127302004235127	5.76282327497056	-0.447672981080271	0.657748282278458	0.733557874757163	-6.79801804099913
54838	-0.168454145517357	6.15571582436085	-0.447612101958185	0.657791708951429	0.733557874757163	-6.79804576615836
883	0.235602869504936	9.74958095055253	0.447569726074044	0.657821937497815	0.733557874757163	-6.79806506250316
346007	-0.182784739987694	6.44162417212806	-0.4471610416627	0.658113499955419	0.733835164063718	-6.79825106917679
23093	0.0956861320557447	11.5686980612489	0.446838670747183	0.658343523523628	0.734043802220954	-6.79839767332971
790	0.15543245050479	7.42993100588971	0.446743958525719	0.658411110668829	0.734061286751199	-6.79844072565469
54925	-0.255004636790038	7.3720367458575	-0.446696420816962	0.658445034938535	0.734061286751199	-6.79846233097232
5194	-0.151231031033367	6.73672321005428	-0.446332576098707	0.658704709457524	0.734301302984596	-6.79862761894601
25874	-0.174425823484899	8.23359488609455	-0.446264641314843	0.658753199043376	0.734301302984596	-6.7986584657569
55661	0.146637394377602	6.63157593070061	0.446214325125896	0.658789114036926	0.734301302984596	-6.79868130959502
55841	-0.226574911667543	8.80196571408208	-0.445861878704442	0.659040708602779	0.734533871157265	-6.79884125108239
5714	0.193071632030692	7.95597415595773	0.445606470130999	0.659223057906183	0.734665762707168	-6.79895707855553
5740	0.1910369760119	7.65966426594011	0.445575815239115	0.659244945442404	0.734665762707168	-6.79897097611209
552889	0.268470133641747	9.43905394507378	0.445326658527963	0.659422854270168	0.734806852083029	-6.79908389764417
79573	0.215052730214948	9.47687465704072	0.445261896229063	0.659469100716615	0.734806852083029	-6.7991132386836
57577	-0.139492278780168	7.45589209431937	-0.445218029694143	0.659500426377005	0.734806852083029	-6.79913311035176
5921	0.113110607073877	7.72619563354642	0.445108171230564	0.659578880486858	0.73484639814549	-6.79918286808367
84914	0.266091318311585	6.68407272036603	0.444964144515477	0.659681741418331	0.734913129279703	-6.79924808315351
653314	0.128644052169168	6.12233594084883	0.444884241936096	0.659738809126847	0.734928839473443	-6.79928425393927
4355	-0.162459932619193	6.09455339872392	-0.444768582199477	0.659821418865845	0.734966007162709	-6.79933660014495
221955	0.180386579119648	7.83033808813586	0.44471721382591	0.659858110026175	0.734966007162709	-6.79935984454847
4191	-0.0965452140547018	13.5066405377099	-0.444413037910639	0.660075393019456	0.735119396458094	-6.79949743116226
115727	-0.133770488737916	6.65547802412639	-0.444404100376728	0.66008177785442	0.735119396458094	-6.79950147243542
55611	-0.110826873768236	8.25075454349627	-0.444058491612292	0.660328695357329	0.735346506125463	-6.79965768442624
10401	-0.147332850179509	5.83420403932305	-0.443739041437298	0.660556958698608	0.735552814174838	-6.79980196638104
34	0.133045660253881	11.1344218393605	0.443484699873836	0.660738722418981	0.735674052437738	-6.79991676834236
5509	-0.257632886141036	8.23678765814661	-0.443434638134143	0.660774501232758	0.735674052437738	-6.79993935702621
5052	-0.119967969186201	12.0977710146942	-0.443389079707569	0.660807062266168	0.735674052437738	-6.79995991155498
55553	-0.132028758305246	6.60158911394797	-0.443345971279142	0.660837872885462	0.735674052437738	-6.7999793588038
149483	-0.223649517230364	7.28541041013579	-0.443121587689044	0.660998254947827	0.735804708504658	-6.80008055352144
9442	-0.154931829851261	7.57561390813828	-0.442966855621463	0.66110886192552	0.735837328229145	-6.80015030667608
26012	0.181287366247824	8.22916630623867	0.442960233145391	0.661113596037737	0.735837328229145	-6.80015329154949
10164	0.168001484360627	6.95473334558263	0.442771456268976	0.661248550193045	0.735939648061164	-6.80023835829715
3299	0.165008200219942	6.72166350034618	0.442554246660709	0.661403844886809	0.736064591202919	-6.80033619316946
23597	-0.120365814041535	6.86741424003589	-0.442448703852186	0.661479308589862	0.736100681375941	-6.80038371433783
2339	0.129154527294216	7.70234326421103	0.441750270178403	0.661978783864679	0.736507136569573	-6.80069790575308
644943	0.219037500112961	5.83348367541728	0.441744034238304	0.661983244125653	0.736507136569573	-6.80070070879474
132332	0.151275285304817	6.14322383387562	0.441717327133051	0.662002346546181	0.736507136569573	-6.80071271313961
1307	-0.176141055812414	6.27203496220901	-0.441697131347093	0.662016791859525	0.736507136569573	-6.80072179029273
159	-0.100275646149569	6.05710922043073	-0.441529066941824	0.662137007370872	0.736592970283479	-6.80079731226909
29078	0.142714114025925	5.7904689887572	0.441314076627797	0.662290802084101	0.736669952826845	-6.80089387969821
23510	-0.156878558914225	7.06084121893342	-0.441311922063203	0.662292343441755	0.736669952826845	-6.80089484723149
3700	0.244850190764097	10.3788316202188	0.441087195621632	0.662453119147038	0.736800871513758	-6.80099573777002
23315	-0.230548576328034	7.8405860367584	-0.440924433374847	0.6625695741295	0.736882481500982	-6.80106877794094
